date,Close,Signal,Decision,StratReturn,RSI,Equity,Benchmark Portfolio
2020-06-24,1.3542200326919556,0.35,0.75,0.0022441467434907714,53.206153768401364,9935.122478108082,9619.406676770412
2020-06-25,1.3643800020217896,0.2,0.35,0.0026258578219177427,58.378496835042945,9961.210697178934,9691.575803240143
2020-06-26,1.3634999990463257,0.15,0.2,-0.00012899675664548304,66.17683590988133,9959.925733306736,9685.324894013133
2020-06-29,1.3678300380706787,0.0,0.15,0.00047635192820479896,70.22553539987351,9964.670163134573,9716.08238193682
2020-06-30,1.3656599521636963,0.15,0.0,-0.0,65.9634390878591,9964.670163134573,9700.667649944342
2020-07-01,1.3574199676513672,0.2,0.15,-0.0009050552261498867,58.99110490333025,9955.651586326569,9642.136716919505
2020-07-02,1.3590999841690063,0.75,0.2,0.00024753083904398564,46.206082534074184,9958.115917116962,9654.070347878087
2020-07-03,1.356969952583313,0.85,0.75,-0.0011754276417321463,44.72277290562967,9946.410872408409,9638.940133021923
2020-07-06,1.3549100160598757,0.35,0.85,-0.0012903351629771685,51.36693917544119,9933.576668714322,9624.307823154311
2020-07-07,1.3538899421691897,0.35,0.35,-0.0002635052199099874,50.47710948972796,9930.95911940974,9617.061950727391
2020-07-08,1.3603999614715576,0.35,0.35,0.0016829335124376454,52.39551519373943,9947.672263322444,9663.304453150444
2020-07-09,1.3517199754714966,0.85,0.35,-0.0022331631770521054,44.29260842894976,9925.45748792661,9601.648065512103
2020-07-10,1.3580000400543213,0.75,0.85,0.003949083384329699,47.34576389458992,9964.65394717405,9646.257134732921
2020-07-13,1.3597999811172483,0.2,0.75,0.000994076404549571,58.01927854516536,9974.559574542438,9659.042623546062
2020-07-14,1.3610399961471558,0.2,0.2,0.00018238197486790676,55.96357435027169,9976.37875441608,9667.85079989114
2020-07-15,1.3599400520324707,0.75,0.2,-0.00016163288629265083,45.38659915126797,9974.766243523256,9660.037586745973
2020-07-16,1.3506900072097778,0.85,0.75,-0.00510135252406993,38.66175396835436,9923.88144456985,9594.331910578296
2020-07-17,1.3568899631500244,0.85,0.85,0.003901681748646568,40.627093716806854,9962.60127167786,9638.371945526485
2020-07-20,1.3574800491333008,0.85,0.85,0.00036964904996451554,42.79685748237472,9966.28393777311,9642.563492623978
2020-07-21,1.352489948272705,0.75,0.85,-0.0031246026298614614,45.39510604751423,9935.1432607712,9607.117399391438
2020-07-22,1.3447799682617188,0.85,0.75,-0.0042754365868853395,37.978531984860616,9892.666185778151,9552.351237759623
2020-07-23,1.3417199850082395,0.85,0.85,-0.0019341348226798894,37.39466485885659,9873.53243561909,9530.615314033248
2020-07-24,1.3403799533843994,0.85,0.85,-0.0008489303975427242,37.84506640552522,9865.150493803369,9521.096691624578
2020-07-27,1.3416800498962402,0.85,0.85,0.0008244543140730531,39.83360397667019,9873.283859686964,9530.331643674126
2020-07-28,1.3338899612426758,1.0,0.85,-0.004935286438850922,28.387524393752088,9824.556375747326,9474.996447769683
2020-07-29,1.3379600048065186,0.85,1.0,0.00305125886100166,37.87034604512353,9854.533640444235,9503.907114638898
2020-07-30,1.3342000246047974,1.0,0.85,-0.0023886985858932283,28.044384326922014,9830.99412987267,9477.198915244548
2020-07-31,1.3412799835205078,0.9,1.0,0.005306519850955427,34.431824786504905,9883.162495377466,9527.489859419744
2020-08-03,1.3397200107574463,0.9,0.9,-0.0010467430394884957,32.17400491586612,9872.817363827297,9516.408933092916
2020-08-04,1.339400053024292,0.9,0.9,-0.00021494189646092954,32.599202582115055,9870.695281739703,9514.136183111164
2020-08-05,1.3295799493789673,0.9,0.9,-0.0065985463124600295,32.2873489637513,9805.563041786963,9444.381218414152
2020-08-06,1.3264800310134888,1.0,0.9,-0.0020983518367840626,23.083935637035083,9784.987520567527,9422.361624328654
2020-08-07,1.3318400382995603,1.0,1.0,0.004040774953827375,29.072871909832244,9824.526453064149,9460.435267186145
2020-08-10,1.3386800289154053,0.85,1.0,0.0051357448485915835,39.0588697521373,9874.982714185326,9509.021648875032
2020-08-11,1.3353999853134155,0.85,0.85,-0.0020826762194623314,42.00753689727676,9854.41632251889,9485.722574453308
2020-08-12,1.3310500383377075,0.85,0.85,-0.002768799588150339,41.1039505750738,9827.131418663637,9454.823674738655
2020-08-13,1.3243600130081177,0.85,0.85,-0.004272207179568571,37.73736415151156,9785.14787726226,9407.302538756569
2020-08-14,1.3219599723815918,0.85,0.85,-0.0015403927274376561,35.15503291622694,9770.074906635222,9390.254373561855
2020-08-17,1.3252400159835815,0.85,0.85,0.0021090177614594974,43.01410061636041,9790.680168144107,9413.553447983579
2020-08-18,1.3221800327301023,0.85,0.85,-0.0019626526018586,37.04435213930841,9771.464464238134,9391.817524257202
2020-08-19,1.3152300119400024,0.85,0.85,-0.004468013073368471,35.20049253570325,9727.805433265961,9342.449567220645
2020-08-20,1.32122004032135,0.9,0.85,0.003871204335305156,34.079431126450615,9765.463755832225,9384.998427534756
2020-08-21,1.3172399997711182,0.9,0.9,-0.00271115816131392,32.81874107116825,9738.988039071584,9356.727077445057
2020-08-24,1.317989945411682,0.9,0.9,0.0005123979507339227,33.743308634644436,9743.978276585027,9362.054152756233
2020-08-25,1.3217600584030151,0.85,0.9,0.002574451879555251,43.461645801770196,9769.063679773526,9388.834328211855
2020-08-26,1.3163000345230105,0.85,0.85,-0.003511242655956315,41.811490531952174,9734.762126672353,9350.050239290767
2020-08-27,1.3137999773025513,0.9,0.85,-0.0016144105307726697,34.78923382792563,9719.046224180485,9332.291628032457
2020-08-28,1.3121600151062012,1.0,0.9,-0.0011234327920643494,25.489945485714784,9708.127528944651,9320.64251421019
2020-08-31,1.3080300092697144,1.0,1.0,-0.0031474864261524793,25.09567073646943,9677.57132932394,9291.305918413695
2020-09-01,1.303500056266785,1.0,1.0,-0.0034631873663651946,25.01373073912471,9644.056086559127,9259.128385140011
2020-09-02,1.305299997329712,0.9,1.0,0.0013808523093448155,31.031095397975847,9657.373103677703,9271.91387395315
2020-09-03,1.304460048675537,0.9,0.9,-0.0005791417990528958,32.02557559788208,9651.780115244313,9265.947481862457
2020-09-04,1.313969969749451,0.85,0.9,0.006561281025978904,39.737700220139196,9715.108156981387,9333.499132307414
2020-09-07,1.307569980621338,0.85,0.85,-0.0041401180271520175,37.459172062639816,9674.886462564937,9288.038205232033
2020-09-08,1.3095799684524536,0.85,0.85,0.0013066143164563115,44.700757609638735,9687.527807727014,9302.315715456445
2020-09-09,1.3239099979400637,0.35,0.85,0.009301092990039062,52.18163923141346,9777.632404710272,9404.105954858987
2020-09-10,1.315250039100647,0.75,0.35,-0.0022894196724187574,48.49995057645823,9755.247300733248,9342.591825788802
2020-09-11,1.318950057029724,0.35,0.75,0.002109875205710099,50.69292211121855,9775.829655138636,9368.874096255871
2020-09-14,1.318120002746582,0.75,0.35,-0.0002202653523924014,47.25650899642228,9773.676378574719,9362.977986672066
2020-09-15,1.3176699876785278,0.35,0.75,-0.00025605506352788243,51.11687322147738,9771.173779248702,9359.781402774483
2020-09-16,1.319280028343201,0.35,0.35,0.00042765960969358695,54.53347692137783,9775.352515613382,9371.217975521706
2020-09-17,1.3181500434875488,0.35,0.35,-0.000299780706886682,54.99753345745608,9772.422053526185,9363.191374524302
2020-09-18,1.315019965171814,0.2,0.35,-0.0008311097935472355,55.93073593073588,9764.300097850823,9340.957545809377
2020-09-21,1.3197200298309326,0.2,0.2,0.0007148278784504304,63.722474468852965,9771.279891774322,9374.343430135208
2020-09-22,1.3300000429153442,0.15,0.2,0.0015579081702243426,68.27464310472843,9786.502648551266,9447.365261236691
2020-09-23,1.329699993133545,0.15,0.15,-3.384019986288345e-05,68.82448335093703,9786.17147134568,9445.233923045906
2020-09-24,1.3383500576019287,0.15,0.15,0.0009757912889808317,68.41943148023691,9795.720732219892,9506.677769609201
2020-09-25,1.3351399898529053,0.0,0.15,-0.0003597789379680638,71.88428507083606,9792.196438218223,9483.875753398837
2020-09-28,1.33788001537323,0.0,0.0,0.0,72.20640343032878,9792.196438218223,9503.33892714346
2020-09-29,1.3356800079345703,0.2,0.0,-0.0,61.407161276607276,9792.196438218223,9487.711654075936
2020-09-30,1.338379979133606,0.0,0.2,0.0004042841373677053,75.34484920684682,9796.155267908183,9506.890310684244
2020-10-01,1.330530047416687,0.2,0.0,-0.0,61.6310813529126,9796.155267908183,9451.130032629713
2020-10-02,1.3284000158309937,0.2,0.2,-0.0003201779005034711,60.06259145423604,9793.018755481498,9435.999817773549
2020-10-05,1.3291000127792358,0.2,0.2,0.00010538948206866295,61.13379316751424,9794.050836656026,9440.972093441524
2020-10-06,1.325700044631958,0.2,0.2,-0.0005116196094480996,56.04290795659809,9789.040008192062,9416.82116116524
2020-10-07,1.332129955291748,0.2,0.2,0.0009700400457593795,61.96496784093506,9798.535769009548,9462.494629315664
2020-10-08,1.3257800340652466,0.2,0.2,-0.000953348613065419,58.72815109636145,9789.194348524092,9417.389348660678
2020-10-09,1.3192100524902344,0.75,0.2,-0.0009911118596146907,49.59850589383587,9779.492161909197,9370.720917310344
2020-10-12,1.312999963760376,0.85,0.75,-0.0035305723592704563,35.69980285548685,9744.964957194657,9326.608906300886
2020-10-13,1.3112499713897705,0.9,0.85,-0.001132896843922626,34.84970104663047,9733.924917150516,9314.178217130946
2020-10-14,1.3141800165176392,1.0,0.9,0.00201108916882331,28.09491809619294,9753.500708121537,9334.991153718682
2020-10-15,1.3148599863052368,0.9,1.0,0.0005174099279028344,30.73702089112834,9758.547266219726,9339.8211708185
2020-10-16,1.322510004043579,0.85,0.9,0.0052363111176993325,36.646346136717185,9809.646055762427,9394.161403523034
2020-10-19,1.317929983139038,0.85,0.85,-0.002943658465309862,35.190997915373714,9780.76980810869,9361.628223828953
2020-10-20,1.318969964981079,0.9,0.85,0.0006707371234011772,33.34472169769825,9787.33013351443,9369.01550804684
2020-10-21,1.3120499849319458,0.9,0.9,-0.004721852816647954,33.88551398954682,9741.115801156031,9319.860938862517
2020-10-22,1.3153200149536133,0.85,0.9,0.0022430753807397563,38.81667057372621,9762.96585819054,9343.088884000163
2020-10-23,1.313670039176941,0.85,0.85,-0.0010662647828870164,37.01833776633088,9752.555951519424,9331.368640893817
2020-10-26,1.3147200345993042,0.85,0.85,0.0006793913862632395,40.381896366283016,9759.181754026937,9338.82705439578
2020-10-27,1.3206100463867188,0.85,0.85,0.0038080426916351938,39.812604893188166,9796.345134781697,9380.665468646297
2020-10-28,1.3191800117492676,0.85,0.85,-0.0009204302550622267,43.607122980178794,9787.328282330613,9370.50752945811
2020-10-29,1.3310500383377075,0.2,0.85,0.007648328893943013,60.400518554665,9862.184988026867,9454.823674738655
2020-10-30,1.331529974937439,0.15,0.2,7.211398308224482e-05,68.09924245423403,9862.896189468247,9458.232799711282
2020-11-02,1.3367899656295776,0.0,0.15,0.0005925503884040339,73.34550851354561,9868.740452436106,9495.59599650518
2020-11-03,1.3220499753952026,0.2,0.0,-0.0,55.91637600685395,9868.740452436106,9390.893690341372
2020-11-04,1.3102099895477295,0.75,0.2,-0.0017911555641357381,47.00656748671999,9851.064003063713,9306.790932913062
2020-11-05,1.3126399517059326,0.85,0.75,0.0013909767389893024,43.18836239662758,9864.76660394627,9324.051639182819
2020-11-06,1.308210015296936,0.85,0.85,-0.0028686053191916694,43.27801548240299,9836.468481993605,9292.584551972728
2020-11-09,1.3022300004959106,0.85,0.85,-0.003885471385661132,39.163650674836205,9798.24916517086,9250.106820942698
2020-11-10,1.3007099628448486,0.85,0.85,-0.0009921688203394397,42.10743781082144,9788.52764785526,9239.309564974992
2020-11-11,1.3030999898910522,0.85,0.85,0.0015618570221679784,41.3894885385255,9803.815928498749,9256.286600885627
2020-11-12,1.3058199882507324,0.85,0.85,0.0017742296244828925,44.55084231030847,9821.210149152068,9275.607516062093
2020-11-13,1.313599944114685,0.75,0.85,0.005064222131580675,49.28892090947893,9870.946938948307,9330.870735905266
2020-11-16,1.3123600482940674,0.85,0.75,-0.0007079186244104418,44.43393525265491,9863.959111769658,9322.063406337382
2020-11-17,1.3075300455093384,0.85,0.85,-0.003128335377441882,42.48483925690443,9833.10133951867,9287.754534872909
2020-11-18,1.3105000257492063,0.85,0.85,0.0019307267259808692,35.023977482016676,9852.086371074156,9308.851141819767
2020-11-19,1.308419942855835,0.9,0.85,-0.0013491571343960118,33.542174975337915,9838.794358457935,9294.075726606807
2020-11-20,1.3085700273513794,1.0,0.9,0.00010323600364510188,28.32568513343743,9839.810076268188,9295.141819090795
2020-11-23,1.3082200288772583,0.85,1.0,-0.00026746636924701583,36.36367910556518,9837.178257993008,9292.655681256807
2020-11-24,1.3074400424957275,0.75,0.85,-0.0005067866334917626,46.50699923032515,9832.19290754058,9287.115218093393
2020-11-25,1.2996400594711304,0.85,0.75,-0.00447438282315496,35.56208709006884,9788.199912481135,9231.709739682063
2020-11-26,1.3001999855041504,0.85,0.85,0.00036620687751083293,40.267272321700055,9791.784418607536,9235.687052150128
2020-11-27,1.3020399808883667,0.75,0.85,0.0012028888586530172,49.74328581275647,9803.562846991012,9248.757058099585
2020-11-30,1.298259973526001,0.75,0.75,-0.0021773567351134893,46.880577985550325,9782.216993398008,9221.906600137076
2020-12-01,1.2992000579833984,0.85,0.75,0.0005430833249315814,44.84408539449084,9787.529552327984,9228.584285068559
2020-12-02,1.2933000326156616,0.9,0.85,-0.003860084158524829,34.73176461694557,9749.74886455195,9186.674741533963
2020-12-03,1.2917200326919556,1.0,0.9,-0.0010995127932220906,18.56339321193147,9739.028890944672,9175.451556638978
2020-12-04,1.286460041999817,1.0,1.0,-0.004072082617761041,16.641025404809113,9699.370760683983,9138.08835984508
2020-12-07,1.277959942817688,1.0,1.0,-0.006607355770580692,15.20365621685886,9635.283567317376,9077.709758988582
2020-12-08,1.2802000045776367,1.0,1.0,0.0017528419200760759,13.721521733545401,9652.17269626599,9093.62154919242
2020-12-09,1.2816200256347656,1.0,1.0,0.001109218131581935,17.396903478800596,9662.879061229849,9103.70835909653
2020-12-10,1.282439947128296,1.0,1.0,0.0006397539653955064,18.72154980265016,9669.060926426408,9109.532492619066
2020-12-11,1.2739200592041016,1.0,1.0,-0.00664349854608981,15.658814065457705,9604.82453421964,9049.013326748794
2020-12-14,1.2750600576400757,1.0,1.0,0.0008948743900667466,17.813137668948954,9613.419645716398,9057.111057030275
2020-12-15,1.2760299444198608,1.0,1.0,0.000760659683419318,22.843149084606694,9620.732186460686,9064.000436259608
2020-12-16,1.2699600458145142,1.0,1.0,-0.004756862197388578,19.130242191626124,9574.967689211711,9020.884235227253
2020-12-17,1.2747000455856323,1.0,1.0,0.0037324007056285247,23.650735294117652,9610.705305371295,9054.553789912208
2020-12-18,1.2731000185012815,1.0,1.0,-0.0012552185040644037,24.68812438086593,9598.641770234883,9043.188346449064
2020-12-21,1.281059980392456,0.9,1.0,0.006252424613539143,34.00903741067688,9658.656554295645,9099.730199851272
2020-12-22,1.2853200435638428,0.85,0.9,0.002992878485731376,42.75597725752803,9687.563739698066,9129.9906295636
2020-12-23,1.289330005645752,0.75,0.85,0.002651843629678374,47.92206903842448,9713.253643888287,9158.474520728343
2020-12-24,1.2845499515533447,0.75,0.75,-0.00278054536356645,48.32535885167465,9686.245501503628,9124.520448907073
2020-12-25,1.2848199605941772,0.2,0.75,0.0001576480388165713,57.028742286777906,9687.772519110436,9126.438399245624
2020-12-28,1.283959984779358,0.35,0.2,-0.00013386713176866127,53.9645788554118,9686.475644790076,9120.329748586772
2020-12-29,1.284000039100647,0.35,0.35,1.0918574268170555e-05,52.5847403866818,9686.581407293801,9120.614265723087
2020-12-30,1.2822099924087524,0.75,0.35,-0.0004879410615921287,49.75541845126247,9681.854926478727,9107.899059416832
2020-12-31,1.2750699520111084,0.35,0.75,-0.004176406618211698,51.260019019154996,9641.419563487216,9057.181339537163
2021-01-01,1.2349900007247925,1.0,0.35,-0.011001735966003184,26.309513069758125,9535.347211112272,8772.482146126307
2021-01-04,1.2722100019454956,0.75,1.0,0.03013789682415191,48.419160305946065,9822.722521543239,9036.866307937977
2021-01-05,1.2781000137329102,0.35,0.75,0.003472311044407428,53.373656006948586,9856.830069440944,9078.704722188493
2021-01-06,1.2674700021743774,0.75,0.35,-0.0029109647175576455,47.142956740643605,9828.13718488184,9003.196753253022
2021-01-07,1.2665400505065918,0.75,0.75,-0.0005502802824861597,47.39394444544431,9822.72895477543,8996.59104438281
2021-01-08,1.268380045890808,0.85,0.75,0.0010895798657217792,44.705227621401896,9833.431602470995,9009.661050332266
2021-01-11,1.2730799913406372,0.85,0.85,0.003149650331773357,44.90761727254962,9864.403473580189,9043.046087880908
2021-01-12,1.2771400213241575,0.85,0.85,0.0027107687729489792,44.930559617991044,9891.14359048014,9071.885625466044
2021-01-13,1.2707699537277222,0.85,0.85,-0.004239595789470412,44.34411944014144,9849.209139760893,9026.63723946571
2021-01-14,1.2698099613189695,0.85,0.85,-0.0006421253076106636,43.873973546471646,9842.884713312302,9019.818142743263
2021-01-15,1.2647700309753418,0.85,0.85,-0.0033736865535641315,42.42641516890564,9809.677905506718,8984.018096644713
2021-01-18,1.2764699459075928,0.75,0.85,0.007863032368615042,47.278605297601246,9886.811720403406,9067.125890873114
2021-01-19,1.274799942970276,0.75,0.75,-0.0009812234177569434,47.31966373336007,9877.110549216392,9055.263389198613
2021-01-20,1.2722699642181396,0.75,0.75,-0.001488456345300121,48.952255541162145,9862.40890134618,9037.292236865258
2021-01-21,1.2625999450683594,0.2,0.75,-0.005700452393209016,63.37563396077794,9806.188708921694,8968.603364652236
2021-01-22,1.2646700143814087,0.85,0.2,0.0003279058138937696,44.46077263682983,9809.40421521149,8983.307650581119
2021-01-25,1.2722899913787842,0.75,0.85,0.005121478626135789,45.83748975129814,9859.642869234822,9037.434495433416
2021-01-26,1.2737499475479126,0.2,0.75,0.0008606270066305877,55.17977802075062,9868.128344163817,9047.804975696648
2021-01-27,1.2693899869918823,0.35,0.2,-0.0006845865728078993,52.22478033237234,9861.372756000657,9016.834946697916
2021-01-28,1.281599998474121,0.2,0.35,0.0033665808479477863,58.882006282447485,9894.571864655483,9103.566100528373
2021-01-29,1.2830899953842163,0.2,0.2,0.0002325213657723424,57.02851919806081,9896.872564019186,9114.14996864384
2021-02-01,1.2802200317382812,0.35,0.2,-0.00044735188587854415,52.19938403286537,9892.445179413373,9093.763807760577
2021-02-02,1.284600019454956,0.2,0.35,0.0011974470503751332,60.16471722083498,9904.290858714457,9124.876095327467
2021-02-03,1.2785099744796753,0.2,0.2,-0.0009481620555890525,55.94589618206692,9894.899985934708,9081.616788949761
2021-02-04,1.27839994430542,0.2,0.2,-1.721225120674408e-05,59.98822407111683,9894.729672430483,9080.835213602088
2021-02-05,1.282289981842041,0.35,0.2,0.0006085791154715192,54.81631284034409,9900.75139826236,9108.467246912269
2021-02-08,1.2758400440216064,0.35,0.35,-0.0017605052438366463,50.79762385795787,9883.321073507797,9062.651520193689
2021-02-09,1.2737699747085571,0.35,0.35,-0.0005678801688050572,51.1584870709418,9877.708531468219,9047.947234264806
2021-02-10,1.2697099447250366,0.2,0.35,-0.001115594277182813,56.01216888869176,9866.689016358834,9019.107696679668
2021-02-11,1.2696000337600708,0.35,0.2,-1.731276744305621e-05,54.31172535739903,9866.51819666646,9018.326968109186
2021-02-12,1.2700599431991575,0.75,0.35,0.00012678662523634142,47.77039090564512,9867.769139211448,9021.593834513655
2021-02-15,1.2687900066375732,0.75,0.75,-0.000749927140280493,45.022121511584736,9860.369031319931,9012.573117093536
2021-02-16,1.2635600566864014,0.85,0.75,-0.0030914985481118595,44.249406773482676,9829.885714775759,8975.423308151874
2021-02-17,1.270900011062622,0.85,0.85,0.004937605606296846,38.32382845427761,9878.421813590294,9027.561073381543
2021-02-18,1.2699899673461914,0.85,0.85,-0.0006086530429088244,35.521569226796245,9872.409282094315,9021.096776302296
2021-02-19,1.268090009689331,0.85,0.85,-0.001271635248982328,36.29989067271275,9859.855178458824,9007.60084142556
2021-02-22,1.2598700523376465,1.0,0.85,-0.005509832658206692,24.298393850941594,9805.529026391363,8949.212166968882
2021-02-23,1.2609000205993652,1.0,1.0,0.000817519441634218,29.546946088218064,9813.545237005947,8956.528321902688
2021-02-24,1.2592600584030151,1.0,1.0,-0.001300628257243197,28.532921882228152,9800.781462766961,8944.879208080421
2021-02-25,1.2510000467300415,1.0,1.0,-0.006559416871721457,18.038619742388633,9736.494051484033,8886.20601648743
2021-02-26,1.260990023612976,0.85,1.0,0.0079855927336272,35.85433155808897,9814.245727632568,8957.167638682206
2021-03-01,1.2696000337600708,0.75,0.85,0.005803779957006883,46.46792251643857,9871.205450279744,9018.326968109186
2021-03-02,1.2641500234603882,0.75,0.75,-0.0032195239572075096,45.39890615504815,9839.424867846052,8979.614008472176
2021-03-03,1.2635600566864014,0.75,0.75,-0.0003500178556963829,45.04103839972748,9835.980893452523,8975.423308151874
2021-03-04,1.2670700550079346,0.75,0.75,0.0020833981948221725,47.66231272683906,9856.473158290248,9000.355815775833
2021-03-05,1.2677899599075315,0.75,0.75,0.0004261237747382185,49.21131553959386,9860.673235838065,9005.469503234772
2021-03-08,1.2631900310516355,0.75,0.75,-0.0027212288715187938,49.70525116323218,9833.84008713609,8972.794911749726
